dataset,dataset_key,id,feature_id,annotator2_value
SST-2,sst2,sst2_02758,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_02758,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_02758,contains_comparison,0
SST-2,sst2,sst2_02758,uses_strong_opinion,0
SST-2,sst2,sst2_02758,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_02758,contains_mixed_sentiment,0
SST-2,sst2,sst2_02758,sounds_uncertain,0
SST-2,sst2,sst2_02758,uses_emotional_language,1
SST-2,sst2,sst2_02758,contains_recommendation,0
SST-2,sst2,sst2_02758,mentions_exciting_content,1
SST-2,sst2,sst2_02758,mentions_boredom,0
SST-2,sst2,sst2_02758,sounds_confident,0
SST-2,sst2,sst2_02470,expresses_positive_emotion,1
SST-2,sst2,sst2_02470,contains_praise,0
SST-2,sst2,sst2_02470,mentions_enjoyment,0
SST-2,sst2,sst2_02470,describes_high_quality,1
SST-2,sst2,sst2_02470,expresses_negative_emotion,0
SST-2,sst2,sst2_02470,contains_criticism,0
SST-2,sst2,sst2_02470,mentions_disappointment,0
SST-2,sst2,sst2_02470,describes_low_quality,0
SST-2,sst2,sst2_02470,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_02470,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_02470,contains_comparison,0
SST-2,sst2,sst2_02470,uses_strong_opinion,0
SST-2,sst2,sst2_02470,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_02470,contains_mixed_sentiment,0
SST-2,sst2,sst2_02470,sounds_uncertain,0
SST-2,sst2,sst2_02470,uses_emotional_language,0
SST-2,sst2,sst2_02470,contains_recommendation,0
SST-2,sst2,sst2_02470,mentions_exciting_content,0
SST-2,sst2,sst2_02470,mentions_boredom,0
SST-2,sst2,sst2_02470,sounds_confident,0
SST-2,sst2,sst2_04900,expresses_positive_emotion,0
SST-2,sst2,sst2_04900,contains_praise,0
SST-2,sst2,sst2_04900,mentions_enjoyment,0
SST-2,sst2,sst2_04900,describes_high_quality,0
SST-2,sst2,sst2_04900,expresses_negative_emotion,1
SST-2,sst2,sst2_04900,contains_criticism,1
SST-2,sst2,sst2_04900,mentions_disappointment,0
SST-2,sst2,sst2_04900,describes_low_quality,1
SST-2,sst2,sst2_04900,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04900,mentions_bad_acting_or_writing,1
SST-2,sst2,sst2_04900,contains_comparison,0
SST-2,sst2,sst2_04900,uses_strong_opinion,1
SST-2,sst2,sst2_04900,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04900,contains_mixed_sentiment,0
SST-2,sst2,sst2_04900,sounds_uncertain,0
SST-2,sst2,sst2_04900,uses_emotional_language,0
SST-2,sst2,sst2_04900,contains_recommendation,0
SST-2,sst2,sst2_04900,mentions_exciting_content,0
SST-2,sst2,sst2_04900,mentions_boredom,0
SST-2,sst2,sst2_04900,sounds_confident,1
SST-2,sst2,sst2_00058,expresses_positive_emotion,1
SST-2,sst2,sst2_00058,contains_praise,1
SST-2,sst2,sst2_00058,mentions_enjoyment,0
SST-2,sst2,sst2_00058,describes_high_quality,0
SST-2,sst2,sst2_00058,expresses_negative_emotion,0
SST-2,sst2,sst2_00058,contains_criticism,0
SST-2,sst2,sst2_00058,mentions_disappointment,0
SST-2,sst2,sst2_00058,describes_low_quality,0
SST-2,sst2,sst2_00058,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_00058,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_00058,contains_comparison,0
SST-2,sst2,sst2_00058,uses_strong_opinion,0
SST-2,sst2,sst2_00058,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_00058,contains_mixed_sentiment,0
SST-2,sst2,sst2_00058,sounds_uncertain,0
SST-2,sst2,sst2_00058,uses_emotional_language,0
SST-2,sst2,sst2_00058,contains_recommendation,0
SST-2,sst2,sst2_00058,mentions_exciting_content,0
SST-2,sst2,sst2_00058,mentions_boredom,0
SST-2,sst2,sst2_00058,sounds_confident,1
SST-2,sst2,sst2_04882,expresses_positive_emotion,1
SST-2,sst2,sst2_04882,contains_praise,0
SST-2,sst2,sst2_04882,mentions_enjoyment,0
SST-2,sst2,sst2_04882,describes_high_quality,1
SST-2,sst2,sst2_04882,expresses_negative_emotion,0
SST-2,sst2,sst2_04882,contains_criticism,0
SST-2,sst2,sst2_04882,mentions_disappointment,0
SST-2,sst2,sst2_04882,describes_low_quality,0
SST-2,sst2,sst2_04882,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04882,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04882,contains_comparison,0
SST-2,sst2,sst2_04882,uses_strong_opinion,0
SST-2,sst2,sst2_04882,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04882,contains_mixed_sentiment,0
SST-2,sst2,sst2_04882,sounds_uncertain,0
SST-2,sst2,sst2_04882,uses_emotional_language,0
SST-2,sst2,sst2_04882,contains_recommendation,0
SST-2,sst2,sst2_04882,mentions_exciting_content,0
SST-2,sst2,sst2_04882,mentions_boredom,0
SST-2,sst2,sst2_04882,sounds_confident,1
SST-2,sst2,sst2_04815,expresses_positive_emotion,0
SST-2,sst2,sst2_04815,contains_praise,0
SST-2,sst2,sst2_04815,mentions_enjoyment,0
SST-2,sst2,sst2_04815,describes_high_quality,0
SST-2,sst2,sst2_04815,expresses_negative_emotion,0
SST-2,sst2,sst2_04815,contains_criticism,0
SST-2,sst2,sst2_04815,mentions_disappointment,0
SST-2,sst2,sst2_04815,describes_low_quality,0
SST-2,sst2,sst2_04815,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04815,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04815,contains_comparison,0
SST-2,sst2,sst2_04815,uses_strong_opinion,0
SST-2,sst2,sst2_04815,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04815,contains_mixed_sentiment,0
SST-2,sst2,sst2_04815,sounds_uncertain,0
SST-2,sst2,sst2_04815,uses_emotional_language,0
SST-2,sst2,sst2_04815,contains_recommendation,0
SST-2,sst2,sst2_04815,mentions_exciting_content,0
SST-2,sst2,sst2_04815,mentions_boredom,0
SST-2,sst2,sst2_04815,sounds_confident,0
SST-2,sst2,sst2_03681,expresses_positive_emotion,0
SST-2,sst2,sst2_03681,contains_praise,0
SST-2,sst2,sst2_03681,mentions_enjoyment,0
SST-2,sst2,sst2_03681,describes_high_quality,0
SST-2,sst2,sst2_03681,expresses_negative_emotion,0
SST-2,sst2,sst2_03681,contains_criticism,0
SST-2,sst2,sst2_03681,mentions_disappointment,0
SST-2,sst2,sst2_03681,describes_low_quality,0
SST-2,sst2,sst2_03681,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_03681,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_03681,contains_comparison,0
SST-2,sst2,sst2_03681,uses_strong_opinion,0
SST-2,sst2,sst2_03681,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_03681,contains_mixed_sentiment,0
SST-2,sst2,sst2_03681,sounds_uncertain,0
SST-2,sst2,sst2_03681,uses_emotional_language,0
SST-2,sst2,sst2_03681,contains_recommendation,0
SST-2,sst2,sst2_03681,mentions_exciting_content,0
SST-2,sst2,sst2_03681,mentions_boredom,0
SST-2,sst2,sst2_03681,sounds_confident,0
SST-2,sst2,sst2_02750,expresses_positive_emotion,0
SST-2,sst2,sst2_02750,contains_praise,0
SST-2,sst2,sst2_02750,mentions_enjoyment,0
SST-2,sst2,sst2_02750,describes_high_quality,0
SST-2,sst2,sst2_02750,expresses_negative_emotion,1
SST-2,sst2,sst2_02750,contains_criticism,1
SST-2,sst2,sst2_02750,mentions_disappointment,1
SST-2,sst2,sst2_02750,describes_low_quality,1
SST-2,sst2,sst2_02750,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_02750,mentions_bad_acting_or_writing,1
SST-2,sst2,sst2_02750,contains_comparison,0
SST-2,sst2,sst2_02750,uses_strong_opinion,1
SST-2,sst2,sst2_02750,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_02750,contains_mixed_sentiment,0
SST-2,sst2,sst2_02750,sounds_uncertain,0
SST-2,sst2,sst2_02750,uses_emotional_language,1
SST-2,sst2,sst2_02750,contains_recommendation,0
SST-2,sst2,sst2_02750,mentions_exciting_content,0
SST-2,sst2,sst2_02750,mentions_boredom,0
SST-2,sst2,sst2_02750,sounds_confident,1
SST-2,sst2,sst2_01103,expresses_positive_emotion,1
SST-2,sst2,sst2_01103,contains_praise,1
SST-2,sst2,sst2_01103,mentions_enjoyment,0
SST-2,sst2,sst2_01103,describes_high_quality,1
SST-2,sst2,sst2_01103,expresses_negative_emotion,0
SST-2,sst2,sst2_01103,contains_criticism,0
SST-2,sst2,sst2_01103,mentions_disappointment,0
SST-2,sst2,sst2_01103,describes_low_quality,0
SST-2,sst2,sst2_01103,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01103,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_01103,contains_comparison,0
SST-2,sst2,sst2_01103,uses_strong_opinion,1
SST-2,sst2,sst2_01103,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01103,contains_mixed_sentiment,0
SST-2,sst2,sst2_01103,sounds_uncertain,0
SST-2,sst2,sst2_01103,uses_emotional_language,1
SST-2,sst2,sst2_01103,contains_recommendation,0
SST-2,sst2,sst2_01103,mentions_exciting_content,1
SST-2,sst2,sst2_01103,mentions_boredom,0
SST-2,sst2,sst2_01103,sounds_confident,1
SST-2,sst2,sst2_00528,expresses_positive_emotion,0
SST-2,sst2,sst2_00528,contains_praise,0
SST-2,sst2,sst2_00528,mentions_enjoyment,0
SST-2,sst2,sst2_00528,describes_high_quality,0
SST-2,sst2,sst2_00528,expresses_negative_emotion,0
SST-2,sst2,sst2_00528,contains_criticism,0
SST-2,sst2,sst2_00528,mentions_disappointment,0
SST-2,sst2,sst2_00528,describes_low_quality,0
SST-2,sst2,sst2_00528,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_00528,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_00528,contains_comparison,0
SST-2,sst2,sst2_00528,uses_strong_opinion,0
SST-2,sst2,sst2_00528,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_00528,contains_mixed_sentiment,0
SST-2,sst2,sst2_00528,sounds_uncertain,0
SST-2,sst2,sst2_00528,uses_emotional_language,0
SST-2,sst2,sst2_00528,contains_recommendation,0
SST-2,sst2,sst2_00528,mentions_exciting_content,0
SST-2,sst2,sst2_00528,mentions_boredom,0
SST-2,sst2,sst2_00528,sounds_confident,0
SST-2,sst2,sst2_01047,expresses_positive_emotion,0
SST-2,sst2,sst2_01047,contains_praise,0
SST-2,sst2,sst2_01047,mentions_enjoyment,0
SST-2,sst2,sst2_01047,describes_high_quality,0
SST-2,sst2,sst2_01047,expresses_negative_emotion,1
SST-2,sst2,sst2_01047,contains_criticism,1
SST-2,sst2,sst2_01047,mentions_disappointment,1
SST-2,sst2,sst2_01047,describes_low_quality,1
SST-2,sst2,sst2_01047,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01047,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_01047,contains_comparison,0
SST-2,sst2,sst2_01047,uses_strong_opinion,1
SST-2,sst2,sst2_01047,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01047,contains_mixed_sentiment,0
SST-2,sst2,sst2_01047,sounds_uncertain,0
SST-2,sst2,sst2_01047,uses_emotional_language,0
SST-2,sst2,sst2_01047,contains_recommendation,0
SST-2,sst2,sst2_01047,mentions_exciting_content,0
SST-2,sst2,sst2_01047,mentions_boredom,1
SST-2,sst2,sst2_01047,sounds_confident,1
SST-2,sst2,sst2_04248,expresses_positive_emotion,1
SST-2,sst2,sst2_04248,contains_praise,1
SST-2,sst2,sst2_04248,mentions_enjoyment,0
SST-2,sst2,sst2_04248,describes_high_quality,1
SST-2,sst2,sst2_04248,expresses_negative_emotion,0
SST-2,sst2,sst2_04248,contains_criticism,0
SST-2,sst2,sst2_04248,mentions_disappointment,0
SST-2,sst2,sst2_04248,describes_low_quality,0
SST-2,sst2,sst2_04248,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04248,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04248,contains_comparison,0
SST-2,sst2,sst2_04248,uses_strong_opinion,1
SST-2,sst2,sst2_04248,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04248,contains_mixed_sentiment,0
SST-2,sst2,sst2_04248,sounds_uncertain,0
SST-2,sst2,sst2_04248,uses_emotional_language,1
SST-2,sst2,sst2_04248,contains_recommendation,0
SST-2,sst2,sst2_04248,mentions_exciting_content,0
SST-2,sst2,sst2_04248,mentions_boredom,0
SST-2,sst2,sst2_04248,sounds_confident,1
SST-2,sst2,sst2_04990,expresses_positive_emotion,0
SST-2,sst2,sst2_04990,contains_praise,0
SST-2,sst2,sst2_04990,mentions_enjoyment,0
SST-2,sst2,sst2_04990,describes_high_quality,0
SST-2,sst2,sst2_04990,expresses_negative_emotion,1
SST-2,sst2,sst2_04990,contains_criticism,1
SST-2,sst2,sst2_04990,mentions_disappointment,1
SST-2,sst2,sst2_04990,describes_low_quality,1
SST-2,sst2,sst2_04990,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04990,mentions_bad_acting_or_writing,1
SST-2,sst2,sst2_04990,contains_comparison,0
SST-2,sst2,sst2_04990,uses_strong_opinion,1
SST-2,sst2,sst2_04990,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04990,contains_mixed_sentiment,0
SST-2,sst2,sst2_04990,sounds_uncertain,0
SST-2,sst2,sst2_04990,uses_emotional_language,0
SST-2,sst2,sst2_04990,contains_recommendation,0
SST-2,sst2,sst2_04990,mentions_exciting_content,0
SST-2,sst2,sst2_04990,mentions_boredom,0
SST-2,sst2,sst2_04990,sounds_confident,1
SST-2,sst2,sst2_03242,expresses_positive_emotion,0
SST-2,sst2,sst2_03242,contains_praise,0
SST-2,sst2,sst2_03242,mentions_enjoyment,0
SST-2,sst2,sst2_03242,describes_high_quality,0
SST-2,sst2,sst2_03242,expresses_negative_emotion,0
SST-2,sst2,sst2_03242,contains_criticism,0
SST-2,sst2,sst2_03242,mentions_disappointment,0
SST-2,sst2,sst2_03242,describes_low_quality,0
SST-2,sst2,sst2_03242,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_03242,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_03242,contains_comparison,0
SST-2,sst2,sst2_03242,uses_strong_opinion,0
SST-2,sst2,sst2_03242,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_03242,contains_mixed_sentiment,0
SST-2,sst2,sst2_03242,sounds_uncertain,0
SST-2,sst2,sst2_03242,uses_emotional_language,0
SST-2,sst2,sst2_03242,contains_recommendation,0
SST-2,sst2,sst2_03242,mentions_exciting_content,0
SST-2,sst2,sst2_03242,mentions_boredom,0
SST-2,sst2,sst2_03242,sounds_confident,0
SST-2,sst2,sst2_04116,expresses_positive_emotion,0
SST-2,sst2,sst2_04116,contains_praise,0
SST-2,sst2,sst2_04116,mentions_enjoyment,0
SST-2,sst2,sst2_04116,describes_high_quality,0
SST-2,sst2,sst2_04116,expresses_negative_emotion,1
SST-2,sst2,sst2_04116,contains_criticism,1
SST-2,sst2,sst2_04116,mentions_disappointment,0
SST-2,sst2,sst2_04116,describes_low_quality,1
SST-2,sst2,sst2_04116,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04116,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04116,contains_comparison,1
SST-2,sst2,sst2_04116,uses_strong_opinion,1
SST-2,sst2,sst2_04116,contains_irony_or_sarcasm,1
SST-2,sst2,sst2_04116,contains_mixed_sentiment,0
SST-2,sst2,sst2_04116,sounds_uncertain,0
SST-2,sst2,sst2_04116,uses_emotional_language,1
SST-2,sst2,sst2_04116,contains_recommendation,0
SST-2,sst2,sst2_04116,mentions_exciting_content,0
SST-2,sst2,sst2_04116,mentions_boredom,0
SST-2,sst2,sst2_04116,sounds_confident,1
SST-2,sst2,sst2_04057,expresses_positive_emotion,1
SST-2,sst2,sst2_04057,contains_praise,1
SST-2,sst2,sst2_04057,mentions_enjoyment,0
SST-2,sst2,sst2_04057,describes_high_quality,1
SST-2,sst2,sst2_04057,expresses_negative_emotion,0
SST-2,sst2,sst2_04057,contains_criticism,0
SST-2,sst2,sst2_04057,mentions_disappointment,0
SST-2,sst2,sst2_04057,describes_low_quality,0
SST-2,sst2,sst2_04057,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04057,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04057,contains_comparison,0
SST-2,sst2,sst2_04057,uses_strong_opinion,1
SST-2,sst2,sst2_04057,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04057,contains_mixed_sentiment,0
SST-2,sst2,sst2_04057,sounds_uncertain,0
SST-2,sst2,sst2_04057,uses_emotional_language,0
SST-2,sst2,sst2_04057,contains_recommendation,0
SST-2,sst2,sst2_04057,mentions_exciting_content,0
SST-2,sst2,sst2_04057,mentions_boredom,0
SST-2,sst2,sst2_04057,sounds_confident,1
SST-2,sst2,sst2_03394,expresses_positive_emotion,1
SST-2,sst2,sst2_03394,contains_praise,1
SST-2,sst2,sst2_03394,mentions_enjoyment,0
SST-2,sst2,sst2_03394,describes_high_quality,1
SST-2,sst2,sst2_03394,expresses_negative_emotion,0
SST-2,sst2,sst2_03394,contains_criticism,0
SST-2,sst2,sst2_03394,mentions_disappointment,0
SST-2,sst2,sst2_03394,describes_low_quality,0
SST-2,sst2,sst2_03394,mentions_good_acting_or_writing,1
SST-2,sst2,sst2_03394,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_03394,contains_comparison,0
SST-2,sst2,sst2_03394,uses_strong_opinion,1
SST-2,sst2,sst2_03394,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_03394,contains_mixed_sentiment,0
SST-2,sst2,sst2_03394,sounds_uncertain,0
SST-2,sst2,sst2_03394,uses_emotional_language,1
SST-2,sst2,sst2_03394,contains_recommendation,1
SST-2,sst2,sst2_03394,mentions_exciting_content,1
SST-2,sst2,sst2_03394,mentions_boredom,0
SST-2,sst2,sst2_03394,sounds_confident,1
SST-2,sst2,sst2_00145,expresses_positive_emotion,0
SST-2,sst2,sst2_00145,contains_praise,0
SST-2,sst2,sst2_00145,mentions_enjoyment,0
SST-2,sst2,sst2_00145,describes_high_quality,0
SST-2,sst2,sst2_00145,expresses_negative_emotion,0
SST-2,sst2,sst2_00145,contains_criticism,0
SST-2,sst2,sst2_00145,mentions_disappointment,0
SST-2,sst2,sst2_00145,describes_low_quality,0
SST-2,sst2,sst2_00145,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_00145,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_00145,contains_comparison,0
SST-2,sst2,sst2_00145,uses_strong_opinion,0
SST-2,sst2,sst2_00145,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_00145,contains_mixed_sentiment,0
SST-2,sst2,sst2_00145,sounds_uncertain,0
SST-2,sst2,sst2_00145,uses_emotional_language,0
SST-2,sst2,sst2_00145,contains_recommendation,0
SST-2,sst2,sst2_00145,mentions_exciting_content,0
SST-2,sst2,sst2_00145,mentions_boredom,0
SST-2,sst2,sst2_00145,sounds_confident,0
SST-2,sst2,sst2_01902,expresses_positive_emotion,1
SST-2,sst2,sst2_01902,contains_praise,0
SST-2,sst2,sst2_01902,mentions_enjoyment,0
SST-2,sst2,sst2_01902,describes_high_quality,0
SST-2,sst2,sst2_01902,expresses_negative_emotion,0
SST-2,sst2,sst2_01902,contains_criticism,0
SST-2,sst2,sst2_01902,mentions_disappointment,0
SST-2,sst2,sst2_01902,describes_low_quality,0
SST-2,sst2,sst2_01902,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01902,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_01902,contains_comparison,0
SST-2,sst2,sst2_01902,uses_strong_opinion,0
SST-2,sst2,sst2_01902,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01902,contains_mixed_sentiment,0
SST-2,sst2,sst2_01902,sounds_uncertain,0
SST-2,sst2,sst2_01902,uses_emotional_language,0
SST-2,sst2,sst2_01902,contains_recommendation,0
SST-2,sst2,sst2_01902,mentions_exciting_content,0
SST-2,sst2,sst2_01902,mentions_boredom,0
SST-2,sst2,sst2_01902,sounds_confident,0
SST-2,sst2,sst2_01766,expresses_positive_emotion,1
SST-2,sst2,sst2_01766,contains_praise,0
SST-2,sst2,sst2_01766,mentions_enjoyment,0
SST-2,sst2,sst2_01766,describes_high_quality,1
SST-2,sst2,sst2_01766,expresses_negative_emotion,0
SST-2,sst2,sst2_01766,contains_criticism,0
SST-2,sst2,sst2_01766,mentions_disappointment,0
SST-2,sst2,sst2_01766,describes_low_quality,0
SST-2,sst2,sst2_01766,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01766,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_01766,contains_comparison,0
SST-2,sst2,sst2_01766,uses_strong_opinion,0
SST-2,sst2,sst2_01766,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01766,contains_mixed_sentiment,0
SST-2,sst2,sst2_01766,sounds_uncertain,0
SST-2,sst2,sst2_01766,uses_emotional_language,0
SST-2,sst2,sst2_01766,contains_recommendation,0
SST-2,sst2,sst2_01766,mentions_exciting_content,0
SST-2,sst2,sst2_01766,mentions_boredom,0
SST-2,sst2,sst2_01766,sounds_confident,0
SST-2,sst2,sst2_03297,expresses_positive_emotion,0
SST-2,sst2,sst2_03297,contains_praise,0
SST-2,sst2,sst2_03297,mentions_enjoyment,0
SST-2,sst2,sst2_03297,describes_high_quality,0
SST-2,sst2,sst2_03297,expresses_negative_emotion,1
SST-2,sst2,sst2_03297,contains_criticism,1
SST-2,sst2,sst2_03297,mentions_disappointment,1
SST-2,sst2,sst2_03297,describes_low_quality,1
SST-2,sst2,sst2_03297,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_03297,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_03297,contains_comparison,0
SST-2,sst2,sst2_03297,uses_strong_opinion,1
SST-2,sst2,sst2_03297,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_03297,contains_mixed_sentiment,0
SST-2,sst2,sst2_03297,sounds_uncertain,0
SST-2,sst2,sst2_03297,uses_emotional_language,1
SST-2,sst2,sst2_03297,contains_recommendation,0
SST-2,sst2,sst2_03297,mentions_exciting_content,0
SST-2,sst2,sst2_03297,mentions_boredom,1
SST-2,sst2,sst2_03297,sounds_confident,1
SST-2,sst2,sst2_01229,expresses_positive_emotion,0
SST-2,sst2,sst2_01229,contains_praise,0
SST-2,sst2,sst2_01229,mentions_enjoyment,0
SST-2,sst2,sst2_01229,describes_high_quality,0
SST-2,sst2,sst2_01229,expresses_negative_emotion,1
SST-2,sst2,sst2_01229,contains_criticism,1
SST-2,sst2,sst2_01229,mentions_disappointment,1
SST-2,sst2,sst2_01229,describes_low_quality,1
SST-2,sst2,sst2_01229,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01229,mentions_bad_acting_or_writing,1
SST-2,sst2,sst2_01229,contains_comparison,0
SST-2,sst2,sst2_01229,uses_strong_opinion,1
SST-2,sst2,sst2_01229,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01229,contains_mixed_sentiment,0
SST-2,sst2,sst2_01229,sounds_uncertain,0
SST-2,sst2,sst2_01229,uses_emotional_language,0
SST-2,sst2,sst2_01229,contains_recommendation,0
SST-2,sst2,sst2_01229,mentions_exciting_content,0
SST-2,sst2,sst2_01229,mentions_boredom,1
SST-2,sst2,sst2_01229,sounds_confident,1
SST-2,sst2,sst2_01070,expresses_positive_emotion,1
SST-2,sst2,sst2_01070,contains_praise,1
SST-2,sst2,sst2_01070,mentions_enjoyment,1
SST-2,sst2,sst2_01070,describes_high_quality,1
SST-2,sst2,sst2_01070,expresses_negative_emotion,0
SST-2,sst2,sst2_01070,contains_criticism,0
SST-2,sst2,sst2_01070,mentions_disappointment,0
SST-2,sst2,sst2_01070,describes_low_quality,0
SST-2,sst2,sst2_01070,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01070,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_01070,contains_comparison,0
SST-2,sst2,sst2_01070,uses_strong_opinion,1
SST-2,sst2,sst2_01070,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01070,contains_mixed_sentiment,0
SST-2,sst2,sst2_01070,sounds_uncertain,0
SST-2,sst2,sst2_01070,uses_emotional_language,1
SST-2,sst2,sst2_01070,contains_recommendation,0
SST-2,sst2,sst2_01070,mentions_exciting_content,1
SST-2,sst2,sst2_01070,mentions_boredom,0
SST-2,sst2,sst2_01070,sounds_confident,1
SST-2,sst2,sst2_00488,expresses_positive_emotion,1
SST-2,sst2,sst2_00488,contains_praise,1
SST-2,sst2,sst2_00488,mentions_enjoyment,0
SST-2,sst2,sst2_00488,describes_high_quality,1
SST-2,sst2,sst2_00488,expresses_negative_emotion,0
SST-2,sst2,sst2_00488,contains_criticism,0
SST-2,sst2,sst2_00488,mentions_disappointment,0
SST-2,sst2,sst2_00488,describes_low_quality,0
SST-2,sst2,sst2_00488,mentions_good_acting_or_writing,1
SST-2,sst2,sst2_00488,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_00488,contains_comparison,0
SST-2,sst2,sst2_00488,uses_strong_opinion,1
SST-2,sst2,sst2_00488,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_00488,contains_mixed_sentiment,0
SST-2,sst2,sst2_00488,sounds_uncertain,0
SST-2,sst2,sst2_00488,uses_emotional_language,0
SST-2,sst2,sst2_00488,contains_recommendation,0
SST-2,sst2,sst2_00488,mentions_exciting_content,0
SST-2,sst2,sst2_00488,mentions_boredom,0
SST-2,sst2,sst2_00488,sounds_confident,1
SST-2,sst2,sst2_03059,expresses_positive_emotion,1
SST-2,sst2,sst2_03059,contains_praise,1
SST-2,sst2,sst2_03059,mentions_enjoyment,0
SST-2,sst2,sst2_03059,describes_high_quality,0
SST-2,sst2,sst2_03059,expresses_negative_emotion,0
SST-2,sst2,sst2_03059,contains_criticism,0
SST-2,sst2,sst2_03059,mentions_disappointment,0
SST-2,sst2,sst2_03059,describes_low_quality,0
SST-2,sst2,sst2_03059,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_03059,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_03059,contains_comparison,0
SST-2,sst2,sst2_03059,uses_strong_opinion,0
SST-2,sst2,sst2_03059,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_03059,contains_mixed_sentiment,0
SST-2,sst2,sst2_03059,sounds_uncertain,0
SST-2,sst2,sst2_03059,uses_emotional_language,1
SST-2,sst2,sst2_03059,contains_recommendation,0
SST-2,sst2,sst2_03059,mentions_exciting_content,0
SST-2,sst2,sst2_03059,mentions_boredom,0
SST-2,sst2,sst2_03059,sounds_confident,1
SST-2,sst2,sst2_00469,expresses_positive_emotion,0
SST-2,sst2,sst2_00469,contains_praise,0
SST-2,sst2,sst2_00469,mentions_enjoyment,0
SST-2,sst2,sst2_00469,describes_high_quality,0
SST-2,sst2,sst2_00469,expresses_negative_emotion,0
SST-2,sst2,sst2_00469,contains_criticism,0
SST-2,sst2,sst2_00469,mentions_disappointment,0
SST-2,sst2,sst2_00469,describes_low_quality,0
SST-2,sst2,sst2_00469,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_00469,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_00469,contains_comparison,0
SST-2,sst2,sst2_00469,uses_strong_opinion,0
SST-2,sst2,sst2_00469,contains_irony_or_sarcasm,0
