dataset,dataset_key,id,label,feature_id,llm_value
SST-2,sst2,sst2_00852,positive,mentions_enjoyment,0
SST-2,sst2,sst2_00852,positive,describes_high_quality,1
SST-2,sst2,sst2_00852,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_00852,positive,contains_criticism,0
SST-2,sst2,sst2_00852,positive,mentions_disappointment,0
SST-2,sst2,sst2_00852,positive,describes_low_quality,0
SST-2,sst2,sst2_00852,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_00852,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_00852,positive,contains_comparison,1
SST-2,sst2,sst2_00852,positive,uses_strong_opinion,1
SST-2,sst2,sst2_00852,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_00852,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_00852,positive,sounds_uncertain,0
SST-2,sst2,sst2_00852,positive,uses_emotional_language,1
SST-2,sst2,sst2_00852,positive,contains_recommendation,0
SST-2,sst2,sst2_00852,positive,mentions_exciting_content,0
SST-2,sst2,sst2_00852,positive,mentions_boredom,0
SST-2,sst2,sst2_00852,positive,sounds_confident,1
SST-2,sst2,sst2_02758,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_02758,positive,contains_praise,1
SST-2,sst2,sst2_02758,positive,mentions_enjoyment,1
SST-2,sst2,sst2_02758,positive,describes_high_quality,1
SST-2,sst2,sst2_02758,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_02758,positive,contains_criticism,0
SST-2,sst2,sst2_02758,positive,mentions_disappointment,0
SST-2,sst2,sst2_02758,positive,describes_low_quality,0
SST-2,sst2,sst2_02758,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_02758,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_02758,positive,contains_comparison,0
SST-2,sst2,sst2_02758,positive,uses_strong_opinion,1
SST-2,sst2,sst2_02758,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_02758,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_02758,positive,sounds_uncertain,0
SST-2,sst2,sst2_02758,positive,uses_emotional_language,1
SST-2,sst2,sst2_02758,positive,contains_recommendation,0
SST-2,sst2,sst2_02758,positive,mentions_exciting_content,1
SST-2,sst2,sst2_02758,positive,mentions_boredom,0
SST-2,sst2,sst2_02758,positive,sounds_confident,1
SST-2,sst2,sst2_02470,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_02470,positive,contains_praise,1
SST-2,sst2,sst2_02470,positive,mentions_enjoyment,0
SST-2,sst2,sst2_02470,positive,describes_high_quality,1
SST-2,sst2,sst2_02470,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_02470,positive,contains_criticism,0
SST-2,sst2,sst2_02470,positive,mentions_disappointment,0
SST-2,sst2,sst2_02470,positive,describes_low_quality,0
SST-2,sst2,sst2_02470,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_02470,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_02470,positive,contains_comparison,0
SST-2,sst2,sst2_02470,positive,uses_strong_opinion,0
SST-2,sst2,sst2_02470,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_02470,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_02470,positive,sounds_uncertain,0
SST-2,sst2,sst2_02470,positive,uses_emotional_language,0
SST-2,sst2,sst2_02470,positive,contains_recommendation,0
SST-2,sst2,sst2_02470,positive,mentions_exciting_content,0
SST-2,sst2,sst2_02470,positive,mentions_boredom,0
SST-2,sst2,sst2_02470,positive,sounds_confident,1
SST-2,sst2,sst2_04900,negative,expresses_positive_emotion,0
SST-2,sst2,sst2_04900,negative,contains_praise,0
SST-2,sst2,sst2_04900,negative,mentions_enjoyment,0
SST-2,sst2,sst2_04900,negative,describes_high_quality,0
SST-2,sst2,sst2_04900,negative,expresses_negative_emotion,1
SST-2,sst2,sst2_04900,negative,contains_criticism,1
SST-2,sst2,sst2_04900,negative,mentions_disappointment,1
SST-2,sst2,sst2_04900,negative,describes_low_quality,1
SST-2,sst2,sst2_04900,negative,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04900,negative,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04900,negative,contains_comparison,0
SST-2,sst2,sst2_04900,negative,uses_strong_opinion,1
SST-2,sst2,sst2_04900,negative,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04900,negative,contains_mixed_sentiment,0
SST-2,sst2,sst2_04900,negative,sounds_uncertain,0
SST-2,sst2,sst2_04900,negative,uses_emotional_language,0
SST-2,sst2,sst2_04900,negative,contains_recommendation,0
SST-2,sst2,sst2_04900,negative,mentions_exciting_content,0
SST-2,sst2,sst2_04900,negative,mentions_boredom,0
SST-2,sst2,sst2_04900,negative,sounds_confident,1
SST-2,sst2,sst2_00058,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_00058,positive,contains_praise,1
SST-2,sst2,sst2_00058,positive,mentions_enjoyment,0
SST-2,sst2,sst2_00058,positive,describes_high_quality,0
SST-2,sst2,sst2_00058,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_00058,positive,contains_criticism,0
SST-2,sst2,sst2_00058,positive,mentions_disappointment,0
SST-2,sst2,sst2_00058,positive,describes_low_quality,0
SST-2,sst2,sst2_00058,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_00058,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_00058,positive,contains_comparison,0
SST-2,sst2,sst2_00058,positive,uses_strong_opinion,0
SST-2,sst2,sst2_00058,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_00058,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_00058,positive,sounds_uncertain,0
SST-2,sst2,sst2_00058,positive,uses_emotional_language,0
SST-2,sst2,sst2_00058,positive,contains_recommendation,0
SST-2,sst2,sst2_00058,positive,mentions_exciting_content,0
SST-2,sst2,sst2_00058,positive,mentions_boredom,0
SST-2,sst2,sst2_00058,positive,sounds_confident,0
SST-2,sst2,sst2_04882,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_04882,positive,contains_praise,1
SST-2,sst2,sst2_04882,positive,mentions_enjoyment,1
SST-2,sst2,sst2_04882,positive,describes_high_quality,0
SST-2,sst2,sst2_04882,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_04882,positive,contains_criticism,0
SST-2,sst2,sst2_04882,positive,mentions_disappointment,0
SST-2,sst2,sst2_04882,positive,describes_low_quality,0
SST-2,sst2,sst2_04882,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04882,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04882,positive,contains_comparison,0
SST-2,sst2,sst2_04882,positive,uses_strong_opinion,0
SST-2,sst2,sst2_04882,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04882,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_04882,positive,sounds_uncertain,0
SST-2,sst2,sst2_04882,positive,uses_emotional_language,0
SST-2,sst2,sst2_04882,positive,contains_recommendation,0
SST-2,sst2,sst2_04882,positive,mentions_exciting_content,0
SST-2,sst2,sst2_04882,positive,mentions_boredom,0
SST-2,sst2,sst2_04882,positive,sounds_confident,0
SST-2,sst2,sst2_04815,negative,expresses_positive_emotion,0
SST-2,sst2,sst2_04815,negative,contains_praise,0
SST-2,sst2,sst2_04815,negative,mentions_enjoyment,0
SST-2,sst2,sst2_04815,negative,describes_high_quality,0
SST-2,sst2,sst2_04815,negative,expresses_negative_emotion,0
SST-2,sst2,sst2_04815,negative,contains_criticism,0
SST-2,sst2,sst2_04815,negative,mentions_disappointment,0
SST-2,sst2,sst2_04815,negative,describes_low_quality,0
SST-2,sst2,sst2_04815,negative,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04815,negative,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04815,negative,contains_comparison,0
SST-2,sst2,sst2_04815,negative,uses_strong_opinion,0
SST-2,sst2,sst2_04815,negative,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04815,negative,contains_mixed_sentiment,0
SST-2,sst2,sst2_04815,negative,sounds_uncertain,0
SST-2,sst2,sst2_04815,negative,uses_emotional_language,0
SST-2,sst2,sst2_04815,negative,contains_recommendation,0
SST-2,sst2,sst2_04815,negative,mentions_exciting_content,0
SST-2,sst2,sst2_04815,negative,mentions_boredom,0
SST-2,sst2,sst2_04815,negative,sounds_confident,0
SST-2,sst2,sst2_03681,positive,expresses_positive_emotion,0
SST-2,sst2,sst2_03681,positive,contains_praise,0
SST-2,sst2,sst2_03681,positive,mentions_enjoyment,0
SST-2,sst2,sst2_03681,positive,describes_high_quality,0
SST-2,sst2,sst2_03681,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_03681,positive,contains_criticism,0
SST-2,sst2,sst2_03681,positive,mentions_disappointment,0
SST-2,sst2,sst2_03681,positive,describes_low_quality,0
SST-2,sst2,sst2_03681,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_03681,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_03681,positive,contains_comparison,0
SST-2,sst2,sst2_03681,positive,uses_strong_opinion,0
SST-2,sst2,sst2_03681,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_03681,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_03681,positive,sounds_uncertain,0
SST-2,sst2,sst2_03681,positive,uses_emotional_language,0
SST-2,sst2,sst2_03681,positive,contains_recommendation,0
SST-2,sst2,sst2_03681,positive,mentions_exciting_content,0
SST-2,sst2,sst2_03681,positive,mentions_boredom,0
SST-2,sst2,sst2_03681,positive,sounds_confident,0
SST-2,sst2,sst2_02750,negative,expresses_positive_emotion,0
SST-2,sst2,sst2_02750,negative,contains_praise,0
SST-2,sst2,sst2_02750,negative,mentions_enjoyment,0
SST-2,sst2,sst2_02750,negative,describes_high_quality,0
SST-2,sst2,sst2_02750,negative,expresses_negative_emotion,1
SST-2,sst2,sst2_02750,negative,contains_criticism,1
SST-2,sst2,sst2_02750,negative,mentions_disappointment,1
SST-2,sst2,sst2_02750,negative,describes_low_quality,1
SST-2,sst2,sst2_02750,negative,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_02750,negative,mentions_bad_acting_or_writing,1
SST-2,sst2,sst2_02750,negative,contains_comparison,1
SST-2,sst2,sst2_02750,negative,uses_strong_opinion,1
SST-2,sst2,sst2_02750,negative,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_02750,negative,contains_mixed_sentiment,0
SST-2,sst2,sst2_02750,negative,sounds_uncertain,0
SST-2,sst2,sst2_02750,negative,uses_emotional_language,1
SST-2,sst2,sst2_02750,negative,contains_recommendation,0
SST-2,sst2,sst2_02750,negative,mentions_exciting_content,0
SST-2,sst2,sst2_02750,negative,mentions_boredom,0
SST-2,sst2,sst2_02750,negative,sounds_confident,1
SST-2,sst2,sst2_01103,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_01103,positive,contains_praise,1
SST-2,sst2,sst2_01103,positive,mentions_enjoyment,0
SST-2,sst2,sst2_01103,positive,describes_high_quality,1
SST-2,sst2,sst2_01103,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_01103,positive,contains_criticism,0
SST-2,sst2,sst2_01103,positive,mentions_disappointment,0
SST-2,sst2,sst2_01103,positive,describes_low_quality,0
SST-2,sst2,sst2_01103,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01103,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_01103,positive,contains_comparison,0
SST-2,sst2,sst2_01103,positive,uses_strong_opinion,1
SST-2,sst2,sst2_01103,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01103,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_01103,positive,sounds_uncertain,0
SST-2,sst2,sst2_01103,positive,uses_emotional_language,1
SST-2,sst2,sst2_01103,positive,contains_recommendation,0
SST-2,sst2,sst2_01103,positive,mentions_exciting_content,0
SST-2,sst2,sst2_01103,positive,mentions_boredom,0
SST-2,sst2,sst2_01103,positive,sounds_confident,1
SST-2,sst2,sst2_00528,positive,expresses_positive_emotion,0
SST-2,sst2,sst2_00528,positive,contains_praise,0
SST-2,sst2,sst2_00528,positive,mentions_enjoyment,0
SST-2,sst2,sst2_00528,positive,describes_high_quality,0
SST-2,sst2,sst2_00528,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_00528,positive,contains_criticism,0
SST-2,sst2,sst2_00528,positive,mentions_disappointment,0
SST-2,sst2,sst2_00528,positive,describes_low_quality,0
SST-2,sst2,sst2_00528,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_00528,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_00528,positive,contains_comparison,0
SST-2,sst2,sst2_00528,positive,uses_strong_opinion,0
SST-2,sst2,sst2_00528,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_00528,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_00528,positive,sounds_uncertain,0
SST-2,sst2,sst2_00528,positive,uses_emotional_language,0
SST-2,sst2,sst2_00528,positive,contains_recommendation,0
SST-2,sst2,sst2_00528,positive,mentions_exciting_content,0
SST-2,sst2,sst2_00528,positive,mentions_boredom,0
SST-2,sst2,sst2_00528,positive,sounds_confident,0
SST-2,sst2,sst2_01047,negative,expresses_positive_emotion,0
SST-2,sst2,sst2_01047,negative,contains_praise,0
SST-2,sst2,sst2_01047,negative,mentions_enjoyment,0
SST-2,sst2,sst2_01047,negative,describes_high_quality,0
SST-2,sst2,sst2_01047,negative,expresses_negative_emotion,1
SST-2,sst2,sst2_01047,negative,contains_criticism,1
SST-2,sst2,sst2_01047,negative,mentions_disappointment,0
SST-2,sst2,sst2_01047,negative,describes_low_quality,0
SST-2,sst2,sst2_01047,negative,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01047,negative,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_01047,negative,contains_comparison,0
SST-2,sst2,sst2_01047,negative,uses_strong_opinion,0
SST-2,sst2,sst2_01047,negative,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01047,negative,contains_mixed_sentiment,0
SST-2,sst2,sst2_01047,negative,sounds_uncertain,0
SST-2,sst2,sst2_01047,negative,uses_emotional_language,0
SST-2,sst2,sst2_01047,negative,contains_recommendation,0
SST-2,sst2,sst2_01047,negative,mentions_exciting_content,0
SST-2,sst2,sst2_01047,negative,mentions_boredom,1
SST-2,sst2,sst2_01047,negative,sounds_confident,1
SST-2,sst2,sst2_04248,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_04248,positive,contains_praise,1
SST-2,sst2,sst2_04248,positive,mentions_enjoyment,0
SST-2,sst2,sst2_04248,positive,describes_high_quality,1
SST-2,sst2,sst2_04248,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_04248,positive,contains_criticism,0
SST-2,sst2,sst2_04248,positive,mentions_disappointment,0
SST-2,sst2,sst2_04248,positive,describes_low_quality,0
SST-2,sst2,sst2_04248,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04248,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04248,positive,contains_comparison,0
SST-2,sst2,sst2_04248,positive,uses_strong_opinion,1
SST-2,sst2,sst2_04248,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04248,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_04248,positive,sounds_uncertain,0
SST-2,sst2,sst2_04248,positive,uses_emotional_language,1
SST-2,sst2,sst2_04248,positive,contains_recommendation,0
SST-2,sst2,sst2_04248,positive,mentions_exciting_content,0
SST-2,sst2,sst2_04248,positive,mentions_boredom,0
SST-2,sst2,sst2_04248,positive,sounds_confident,1
SST-2,sst2,sst2_04990,negative,expresses_positive_emotion,0
SST-2,sst2,sst2_04990,negative,contains_praise,0
SST-2,sst2,sst2_04990,negative,mentions_enjoyment,0
SST-2,sst2,sst2_04990,negative,describes_high_quality,0
SST-2,sst2,sst2_04990,negative,expresses_negative_emotion,1
SST-2,sst2,sst2_04990,negative,contains_criticism,1
SST-2,sst2,sst2_04990,negative,mentions_disappointment,1
SST-2,sst2,sst2_04990,negative,describes_low_quality,1
SST-2,sst2,sst2_04990,negative,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04990,negative,mentions_bad_acting_or_writing,1
SST-2,sst2,sst2_04990,negative,contains_comparison,0
SST-2,sst2,sst2_04990,negative,uses_strong_opinion,1
SST-2,sst2,sst2_04990,negative,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04990,negative,contains_mixed_sentiment,0
SST-2,sst2,sst2_04990,negative,sounds_uncertain,0
SST-2,sst2,sst2_04990,negative,uses_emotional_language,0
SST-2,sst2,sst2_04990,negative,contains_recommendation,0
SST-2,sst2,sst2_04990,negative,mentions_exciting_content,0
SST-2,sst2,sst2_04990,negative,mentions_boredom,0
SST-2,sst2,sst2_04990,negative,sounds_confident,1
SST-2,sst2,sst2_03242,positive,expresses_positive_emotion,0
SST-2,sst2,sst2_03242,positive,contains_praise,0
SST-2,sst2,sst2_03242,positive,mentions_enjoyment,0
SST-2,sst2,sst2_03242,positive,describes_high_quality,0
SST-2,sst2,sst2_03242,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_03242,positive,contains_criticism,0
SST-2,sst2,sst2_03242,positive,mentions_disappointment,0
SST-2,sst2,sst2_03242,positive,describes_low_quality,0
SST-2,sst2,sst2_03242,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_03242,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_03242,positive,contains_comparison,0
SST-2,sst2,sst2_03242,positive,uses_strong_opinion,0
SST-2,sst2,sst2_03242,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_03242,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_03242,positive,sounds_uncertain,0
SST-2,sst2,sst2_03242,positive,uses_emotional_language,0
SST-2,sst2,sst2_03242,positive,contains_recommendation,0
SST-2,sst2,sst2_03242,positive,mentions_exciting_content,0
SST-2,sst2,sst2_03242,positive,mentions_boredom,0
SST-2,sst2,sst2_03242,positive,sounds_confident,0
SST-2,sst2,sst2_04116,negative,expresses_positive_emotion,0
SST-2,sst2,sst2_04116,negative,contains_praise,0
SST-2,sst2,sst2_04116,negative,mentions_enjoyment,0
SST-2,sst2,sst2_04116,negative,describes_high_quality,0
SST-2,sst2,sst2_04116,negative,expresses_negative_emotion,1
SST-2,sst2,sst2_04116,negative,contains_criticism,1
SST-2,sst2,sst2_04116,negative,mentions_disappointment,0
SST-2,sst2,sst2_04116,negative,describes_low_quality,1
SST-2,sst2,sst2_04116,negative,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04116,negative,mentions_bad_acting_or_writing,1
SST-2,sst2,sst2_04116,negative,contains_comparison,1
SST-2,sst2,sst2_04116,negative,uses_strong_opinion,1
SST-2,sst2,sst2_04116,negative,contains_irony_or_sarcasm,1
SST-2,sst2,sst2_04116,negative,contains_mixed_sentiment,0
SST-2,sst2,sst2_04116,negative,sounds_uncertain,0
SST-2,sst2,sst2_04116,negative,uses_emotional_language,1
SST-2,sst2,sst2_04116,negative,contains_recommendation,0
SST-2,sst2,sst2_04116,negative,mentions_exciting_content,0
SST-2,sst2,sst2_04116,negative,mentions_boredom,0
SST-2,sst2,sst2_04116,negative,sounds_confident,1
SST-2,sst2,sst2_04057,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_04057,positive,contains_praise,1
SST-2,sst2,sst2_04057,positive,mentions_enjoyment,0
SST-2,sst2,sst2_04057,positive,describes_high_quality,1
SST-2,sst2,sst2_04057,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_04057,positive,contains_criticism,0
SST-2,sst2,sst2_04057,positive,mentions_disappointment,0
SST-2,sst2,sst2_04057,positive,describes_low_quality,0
SST-2,sst2,sst2_04057,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_04057,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_04057,positive,contains_comparison,0
SST-2,sst2,sst2_04057,positive,uses_strong_opinion,1
SST-2,sst2,sst2_04057,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_04057,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_04057,positive,sounds_uncertain,0
SST-2,sst2,sst2_04057,positive,uses_emotional_language,0
SST-2,sst2,sst2_04057,positive,contains_recommendation,0
SST-2,sst2,sst2_04057,positive,mentions_exciting_content,0
SST-2,sst2,sst2_04057,positive,mentions_boredom,0
SST-2,sst2,sst2_04057,positive,sounds_confident,1
SST-2,sst2,sst2_03394,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_03394,positive,contains_praise,1
SST-2,sst2,sst2_03394,positive,mentions_enjoyment,0
SST-2,sst2,sst2_03394,positive,describes_high_quality,1
SST-2,sst2,sst2_03394,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_03394,positive,contains_criticism,0
SST-2,sst2,sst2_03394,positive,mentions_disappointment,0
SST-2,sst2,sst2_03394,positive,describes_low_quality,0
SST-2,sst2,sst2_03394,positive,mentions_good_acting_or_writing,1
SST-2,sst2,sst2_03394,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_03394,positive,contains_comparison,0
SST-2,sst2,sst2_03394,positive,uses_strong_opinion,1
SST-2,sst2,sst2_03394,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_03394,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_03394,positive,sounds_uncertain,0
SST-2,sst2,sst2_03394,positive,uses_emotional_language,1
SST-2,sst2,sst2_03394,positive,contains_recommendation,0
SST-2,sst2,sst2_03394,positive,mentions_exciting_content,0
SST-2,sst2,sst2_03394,positive,mentions_boredom,0
SST-2,sst2,sst2_03394,positive,sounds_confident,1
SST-2,sst2,sst2_00145,negative,expresses_positive_emotion,0
SST-2,sst2,sst2_00145,negative,contains_praise,0
SST-2,sst2,sst2_00145,negative,mentions_enjoyment,0
SST-2,sst2,sst2_00145,negative,describes_high_quality,0
SST-2,sst2,sst2_00145,negative,expresses_negative_emotion,0
SST-2,sst2,sst2_00145,negative,contains_criticism,0
SST-2,sst2,sst2_00145,negative,mentions_disappointment,0
SST-2,sst2,sst2_00145,negative,describes_low_quality,0
SST-2,sst2,sst2_00145,negative,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_00145,negative,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_00145,negative,contains_comparison,0
SST-2,sst2,sst2_00145,negative,uses_strong_opinion,0
SST-2,sst2,sst2_00145,negative,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_00145,negative,contains_mixed_sentiment,0
SST-2,sst2,sst2_00145,negative,sounds_uncertain,0
SST-2,sst2,sst2_00145,negative,uses_emotional_language,0
SST-2,sst2,sst2_00145,negative,contains_recommendation,0
SST-2,sst2,sst2_00145,negative,mentions_exciting_content,0
SST-2,sst2,sst2_00145,negative,mentions_boredom,0
SST-2,sst2,sst2_00145,negative,sounds_confident,0
SST-2,sst2,sst2_01902,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_01902,positive,contains_praise,1
SST-2,sst2,sst2_01902,positive,mentions_enjoyment,0
SST-2,sst2,sst2_01902,positive,describes_high_quality,0
SST-2,sst2,sst2_01902,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_01902,positive,contains_criticism,0
SST-2,sst2,sst2_01902,positive,mentions_disappointment,0
SST-2,sst2,sst2_01902,positive,describes_low_quality,0
SST-2,sst2,sst2_01902,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01902,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_01902,positive,contains_comparison,0
SST-2,sst2,sst2_01902,positive,uses_strong_opinion,1
SST-2,sst2,sst2_01902,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01902,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_01902,positive,sounds_uncertain,0
SST-2,sst2,sst2_01902,positive,uses_emotional_language,1
SST-2,sst2,sst2_01902,positive,contains_recommendation,0
SST-2,sst2,sst2_01902,positive,mentions_exciting_content,0
SST-2,sst2,sst2_01902,positive,mentions_boredom,0
SST-2,sst2,sst2_01902,positive,sounds_confident,1
SST-2,sst2,sst2_01766,positive,expresses_positive_emotion,1
SST-2,sst2,sst2_01766,positive,contains_praise,1
SST-2,sst2,sst2_01766,positive,mentions_enjoyment,0
SST-2,sst2,sst2_01766,positive,describes_high_quality,1
SST-2,sst2,sst2_01766,positive,expresses_negative_emotion,0
SST-2,sst2,sst2_01766,positive,contains_criticism,0
SST-2,sst2,sst2_01766,positive,mentions_disappointment,0
SST-2,sst2,sst2_01766,positive,describes_low_quality,0
SST-2,sst2,sst2_01766,positive,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01766,positive,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_01766,positive,contains_comparison,0
SST-2,sst2,sst2_01766,positive,uses_strong_opinion,0
SST-2,sst2,sst2_01766,positive,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01766,positive,contains_mixed_sentiment,0
SST-2,sst2,sst2_01766,positive,sounds_uncertain,0
SST-2,sst2,sst2_01766,positive,uses_emotional_language,0
SST-2,sst2,sst2_01766,positive,contains_recommendation,0
SST-2,sst2,sst2_01766,positive,mentions_exciting_content,0
SST-2,sst2,sst2_01766,positive,mentions_boredom,0
SST-2,sst2,sst2_01766,positive,sounds_confident,0
SST-2,sst2,sst2_03297,negative,expresses_positive_emotion,0
SST-2,sst2,sst2_03297,negative,contains_praise,0
SST-2,sst2,sst2_03297,negative,mentions_enjoyment,0
SST-2,sst2,sst2_03297,negative,describes_high_quality,0
SST-2,sst2,sst2_03297,negative,expresses_negative_emotion,1
SST-2,sst2,sst2_03297,negative,contains_criticism,1
SST-2,sst2,sst2_03297,negative,mentions_disappointment,1
SST-2,sst2,sst2_03297,negative,describes_low_quality,1
SST-2,sst2,sst2_03297,negative,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_03297,negative,mentions_bad_acting_or_writing,0
SST-2,sst2,sst2_03297,negative,contains_comparison,0
SST-2,sst2,sst2_03297,negative,uses_strong_opinion,1
SST-2,sst2,sst2_03297,negative,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_03297,negative,contains_mixed_sentiment,0
SST-2,sst2,sst2_03297,negative,sounds_uncertain,0
SST-2,sst2,sst2_03297,negative,uses_emotional_language,1
SST-2,sst2,sst2_03297,negative,contains_recommendation,0
SST-2,sst2,sst2_03297,negative,mentions_exciting_content,0
SST-2,sst2,sst2_03297,negative,mentions_boredom,1
SST-2,sst2,sst2_03297,negative,sounds_confident,1
SST-2,sst2,sst2_01229,negative,expresses_positive_emotion,0
SST-2,sst2,sst2_01229,negative,contains_praise,0
SST-2,sst2,sst2_01229,negative,mentions_enjoyment,0
SST-2,sst2,sst2_01229,negative,describes_high_quality,0
SST-2,sst2,sst2_01229,negative,expresses_negative_emotion,1
SST-2,sst2,sst2_01229,negative,contains_criticism,1
SST-2,sst2,sst2_01229,negative,mentions_disappointment,1
SST-2,sst2,sst2_01229,negative,describes_low_quality,1
SST-2,sst2,sst2_01229,negative,mentions_good_acting_or_writing,0
SST-2,sst2,sst2_01229,negative,mentions_bad_acting_or_writing,1
SST-2,sst2,sst2_01229,negative,contains_comparison,0
SST-2,sst2,sst2_01229,negative,uses_strong_opinion,1
SST-2,sst2,sst2_01229,negative,contains_irony_or_sarcasm,0
SST-2,sst2,sst2_01229,negative,contains_mixed_sentiment,0
SST-2,sst2,sst2_01229,negative,sounds_uncertain,0
SST-2,sst2,sst2_01229,negative,uses_emotional_language,0
SST-2,sst2,sst2_01229,negative,contains_recommendation,0
